QC Date,QC Type,Inspector,Year,Method,POINT_X,POINT_Y,River_Mile,Restoration_RM,1000ftbreak,UCC Relate,PW Location,PW Relate,DATE,SPECIES,Survey,REACH,REDD_ID,AGE,REDD_LOC,GRAVEL,INJ_SITE,PRE_SUB,SIDE_SUB,TAIL_SUB,Fish_on_RE,MEASURE,WHY_NOT_ME,DATE_MEA,PRE_in,PIT_in,Tail_in,LENGTH_in,WIDTH_in,Velocity,FLOW_DEVIC,Bomb_ID,START_60,END_60,SEC_60,START_80,END_80,SECS_80,Bomb_vel60,Bomb_vel80,COMMENTS,Survey 2 Age,Survey 3 Age,Survey 4 Age,Survey_5_Age,Survey_6_Age,Survey_7_Age,Survey_8_Age,Survey_9_Age,Date 1,Age 1,Date 2 ,Age 2,Date 3 ,Age 3,Date 4,Age 4,Date 5,Age 5,Date 6,Age 6,Date 7,Age 7,Date 8,Age 8,Date 9,Age 9,Run,Reach,Date, Age,Survey
4/6/2022,,GM,2021,Snorkel,-122.5476534,40.58789068,17.395,17.731,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5476578,40.58787154,17.394,17.730,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5495755,40.5867883,17.268,17.604,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5496402,40.58676324,17.264,17.601,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5496813,40.58672051,17.261,17.597,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5496923,40.58671808,17.260,17.597,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,1-2,1-2,,,,,12,20,12,138,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.549827,40.58663315,17.251,17.587,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5500015,40.58664059,17.244,17.580,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5505683,40.58627629,17.205,17.542,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5505771,40.58621631,17.202,17.539,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5507333,40.5861846,17.194,17.531,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5507319,40.58615756,17.193,17.530,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5513766,40.58545502,17.135,17.471,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Native,,0.1 - 1,0.1 - 1,0.1 - 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5513876,40.58544674,17.134,17.471,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Native,,0.1 - 1,0.1 - 1,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5514562,40.58528765,17.123,17.459,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Native,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5514253,40.58526107,17.122,17.458,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5514647,40.5852421,17.120,17.456,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5514241,40.5852109,17.119,17.455,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Combination,,1-2,0.1 - 1,0.1 - 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.551557,40.58522446,17.118,17.453,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Combination,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5515869,40.58518665,17.115,17.450,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Native,,1-2,0.1 - 1,1-2,,,,,20,22,10,113,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5515356,40.58508108,17.109,17.445,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Native,,0.1 - 1,0.1 - 1,0.1 - 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5515123,40.58505724,17.107,17.444,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Native,,0.1 - 1,0.1 - 1,0.1 - 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5515947,40.58503572,17.105,17.441,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Native,,0.1 - 1,1-2,0.1 - 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5516345,40.58505149,17.105,17.441,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,0.1 - 1,0.1 - 1,0.1 - 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5516445,40.58485667,17.093,17.428,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5517071,40.5848426,17.092,17.426,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5515953,40.58482052,17.091,17.427,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5516044,40.58474767,17.086,17.422,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Combination,,1-2,1-2,0.1 - 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5516135,40.58468274,17.082,17.417,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Combination,,2-3,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5512617,40.58430559,17.051,17.333,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Combination,,1-2,1-2,0.1 - 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5500414,40.58484249,16.967,17.263,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5490434,40.58479579,16.915,17.211,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,1-2,1-2,,,,,19,25,16,113,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5487484,40.58481921,16.899,17.196,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5487158,40.58484248,16.897,17.194,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Combination,,1-2,0.1 - 1,0.1 - 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5484063,40.58481874,16.881,17.178,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5475824,40.58485767,16.838,17.134,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,3,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5475539,40.58491609,16.836,17.133,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,3,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5425883,40.5824522,16.517,16.815,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,3,,Combination,,0.1 - 1,0.1 - 1,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5409815,40.58179171,16.421,16.719,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5409779,40.58179927,16.421,16.719,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,0.1 - 1,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5386976,40.58647244,16.454,,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5408789,40.58173795,16.414,16.713,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Native,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5407847,40.58175594,16.410,16.709,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5407564,40.58172122,16.408,16.706,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5407175,40.58164922,16.404,16.702,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5406787,40.58156884,16.400,16.697,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5406652,40.58152032,16.398,16.695,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Combination,,< 0.1,< 0.1,< 0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5405984,40.5815037,16.394,16.693,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Combination,,< 0.1,< 0.1,< 0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.54061,40.58153911,16.396,16.695,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5405679,40.58150199,16.393,16.692,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,0.1 - 1,0.1 - 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5404822,40.5814787,16.389,16.687,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5401853,40.58159144,16.375,16.673,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5396789,40.58149757,16.348,16.646,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5396473,40.58147504,16.346,16.644,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,0.1 - 1,0.1 - 1,0.1 - 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5390421,40.581128,16.303,16.601,,,8.2,Above,9/18/2021,Chinook,Survey 1,R1,,2,,Injection,,1-2,1-2,1-2,,,,,20,26,15,83,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5355476,40.53720918,12.801,13.133,,,8.2,Above,9/19/2021,Chinook,Survey 1,R3,,2,,Native,,1-2,3-Feb,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5354343,40.53489579,12.640,12.972,,,8.2,Above,9/19/2021,Chinook,Survey 1,R3,,2,,Native,,0.1 - 1,1-2,1-2,,,,,24,24,14,135,64,,,,24000,25460,100,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5354006,40.53493491,12.642,12.975,,,8.2,Above,9/19/2021,Chinook,Survey 1,R3,,2,,Native,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5354265,40.5349943,12.646,12.978,,,8.2,Above,9/19/2021,Chinook,Survey 1,R3,,2,,Native,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:10,3,5,,,,,,,,,10/7/2021,3,10/27/2021,5,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5356241,40.53470798,12.626,12.958,,,8.2,Above,9/19/2021,Chinook,Survey 1,R3,,2,,Native,,3-Feb,3-Feb,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5355858,40.53412697,12.585,12.918,,,8.2,Above,9/19/2021,Chinook,Survey 1,R3,,2,,Native,,0.1 - 1,3-Feb,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5356377,40.53409649,12.583,12.915,,,8.2,Above,9/19/2021,Chinook,Survey 1,R3,,2,,Native,,0.1 - 1,1-2,0.1 - 1,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5356251,40.53404824,12.580,12.912,,,8.2,Above,9/19/2021,Chinook,Survey 1,R3,,2,,Native,,0.1 - 1,4-Mar,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5356772,40.53399437,12.575,12.908,,,8.2,Above,9/19/2021,Chinook,Survey 1,R3,,2,,Native,,< 0.1,< 0.1,3-Feb,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5355775,40.53369299,12.554,12.887,,,8.2,Above,9/19/2021,Chinook,Survey 1,R3,,2,,Native,,3-Feb,3-Feb,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5296386,40.51986366,11.486,11.813,,,8.2,Above,9/19/2021,Chinook,Survey 1,R3,,2,,Native,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5270108,40.51698262,11.243,11.571,,,8.2,Above,9/19/2021,Chinook,Survey 1,R3,,2,,Native,,< 0.1,0.1 - 1,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5270108,40.51698262,11.243,11.571,,,8.2,Above,9/19/2021,Chinook,Survey 1,R3,,2,,Native,,1-2,1-2,2-3,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5269504,40.51691623,11.238,11.565,,,8.2,Above,9/19/2021,Chinook,Survey 1,R3,,2,,Native,,1-2,1-2,1-2,,,,,28,48,27,194,148,,,,25000,26735,100,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5268873,40.5168986,11.234,11.562,,,8.2,Above,9/19/2021,Chinook,Survey 1,R3,,2,,Native,,1-2,< 0.1,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5268566,40.51687616,11.232,11.560,,,8.2,Above,9/19/2021,Chinook,Survey 1,R3,,2,,Native,,1-2,0.1 - 1,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5265948,40.51669893,11.214,11.541,,,8.2,Above,9/19/2021,Chinook,Survey 1,R3,,2,,Native,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5257503,40.51609828,11.153,11.480,,,8.2,Above,9/19/2021,Chinook,Survey 1,R3,,2,,Native,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5256937,40.51609542,11.151,11.478,,,8.2,Above,9/19/2021,Chinook,Survey 1,R3,,2,,Native,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4970191,40.49425153,8.589,8.916,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Combination,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1 in 5 sample rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4969121,40.49385947,8.561,8.889,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,1-2,2-3,2-3,,,,,,,,,,,,,,,,,,,,,1 in 5 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4968865,40.49385907,8.561,8.888,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,2-3,2-3,2-3,,,,,,,,,,,,,,,,,,,,,1 in 5 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4968519,40.49388565,8.562,8.890,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,2-3,2-3,1-2,,,,,,,,,,,,,,,,,,,,,1 in 5 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4969443,40.49372456,8.552,8.880,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,1-2,1-2,1-2,,,,,17,24,11,186,93,,,,905000,907216,100,,,,,,1 in 5 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4968628,40.49374889,8.553,8.880,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,2-3,2-3,2-3,,,,,,,,,,,,,,,,,,,,,1 in 5 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.496788,40.49379462,8.555,8.883,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1 in 5 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4968404,40.49373419,8.552,8.879,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,1-2,2-3,2-3,,,,,,,,,,,,,,,,,,,,,"1 in 5 sample, partial superimposes on rc redd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4968106,40.49369921,8.549,8.876,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,1-2,1-2,2-3,,,,,,,,,,,,,,,,,,,,,1 in 5 sample,3,5,,,,,,,,,10/8/2021,3,10/29/2021,5,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4968272,40.49363863,8.545,8.873,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,2-3,1-2,2-3,,,,,10,16,9,225,107,,,,907000,910283,100,,,,,,1 in 5 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4967821,40.49361433,8.543,8.870,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,0.1 - 1,1-2,2-3,,,,,,,,,,,,,,,,,,,,,1 in 5 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4967505,40.49357052,8.540,8.867,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1 in 5 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4967803,40.49352677,8.537,8.865,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,1-2,1-2,2-3,,,,,,,,,,,,,,,,,,,,,1 in 5 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4968222,40.49353849,8.539,8.866,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,1-2,1-2,2-3,,,,,,,,,,,,,,,,,,,,,1 in 5 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.496728,40.49346788,8.533,8.860,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1 in 10 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4967511,40.49345919,8.532,8.860,,,8.2,Above,9/21/2021,Chinook,Survey 1,R5A,,2,,Injection,,1-2,1-2,2-3,,,,,,,,,,,,,,,,,,,,,1 in 10 sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
