JPE_redd_id,date,survey_method,longitude,latitude,survey,river_mile,x1000ftbreak,ucc_relate,picket_weir_location,picket_weir_relation,surveyed_reach,species,redd_loc,age,age_index,gravel,inj_site,pre_redd_substrate_size,redd_substrate_size,tail_substrate_size,fish_on_redd,measured,why_not_measured,date_measured,pre_redd_depth,redd_pit_depth,redd_tail_depth,velocity,start_60,end_60,sec_60,start_80,end_80,secs_80,bomb_vel60,bomb_vel80,run,redd_length,redd_width
2013_1173,2013-09-17,snorkel,-122.53893469,40.5801230148,7,16.227105958049243,86000,above,7.4,above,R1,Chinook,RR,2,7,native,above need camp,0.1-1,1-2,1-2,NA,TRUE,NA,2013-09-17,0.25400050800101603,0.38100076200152405,0.15240030480060962,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,3.1750063500127004,1.4732029464058929
2013_1173,2013-09-30,snorkel,-122.53893469,40.5801230148,7,16.227105958049243,86000,above,7.4,above,R1,Chinook,RR,3,8,native,above need camp,0.1-1,1-2,1-2,NA,TRUE,NA,2013-09-17,0.25400050800101603,0.38100076200152405,0.15240030480060962,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,3.1750063500127004,1.4732029464058929
2013_1173,2013-10-29,snorkel,-122.53893469,40.5801230148,7,16.227105958049243,86000,above,7.4,above,R1,Chinook,RR,4,9,native,above need camp,0.1-1,1-2,1-2,NA,TRUE,NA,2013-09-17,0.25400050800101603,0.38100076200152405,0.15240030480060962,NA,NA,NA,NA,NA,NA,NA,NA,NA,spring,3.1750063500127004,1.4732029464058929
2013_1174,2013-04-01,snorkel,-122.538926912,40.580033468,1,16.222012101117425,86000,above,7.4,above,R1,O. mykiss,RR,3,1,combination,above need camp,1-2,1-2,1-2,NA,FALSE,time constraints,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,steelhead,NA,NA
2013_1175,2013-09-30,snorkel,-122.538912747,40.5801571803,8,16.22970781660985,86000,above,7.4,above,R1,Chinook,RR,2,1,native,above need camp,0.1-1,0.1-1,1-2,NA,TRUE,NA,2013-09-30,0.4572009144018288,0.6096012192024385,0.15240030480060962,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,4.572009144018288,NA
2013_1176,2013-09-03,snorkel,-122.538559482,40.5791745937,6,16.161101406856062,86000,above,7.4,above,R2,Chinook,RR,2,1,native,above need camp,1-3,1-3,1-2,NA,TRUE,NA,2013-09-03,0.7112014224028449,0.8636017272034545,0.5842011684023368,2.2932002996534995,1200,3801,100,NA,NA,NA,2.2932002996534995,NA,spring,4.44500889001778,2.616205232410465
2013_1176,2013-09-03,snorkel,-122.538559482,40.5791745937,6,16.161101406856062,86000,above,7.4,above,R2,Chinook,RR,2,6,native,above need camp,1-3,1-3,1-2,NA,TRUE,NA,2013-09-03,0.7112014224028449,0.8636017272034545,0.5842011684023368,2.2932002996534995,1200,3801,100,NA,NA,NA,2.2932002996534995,NA,spring,4.44500889001778,2.616205232410465
2013_1176,2013-09-17,snorkel,-122.538559482,40.5791745937,6,16.161101406856062,86000,above,7.4,above,R2,Chinook,RR,2,7,native,above need camp,1-3,1-3,1-2,NA,TRUE,NA,2013-09-03,0.7112014224028449,0.8636017272034545,0.5842011684023368,2.2932002996534995,1200,3801,100,NA,NA,NA,2.2932002996534995,NA,spring,4.44500889001778,2.616205232410465
2013_1176,2013-09-30,snorkel,-122.538559482,40.5791745937,6,16.161101406856062,86000,above,7.4,above,R2,Chinook,RR,3,8,native,above need camp,1-3,1-3,1-2,NA,TRUE,NA,2013-09-03,0.7112014224028449,0.8636017272034545,0.5842011684023368,2.2932002996534995,1200,3801,100,NA,NA,NA,2.2932002996534995,NA,spring,4.44500889001778,2.616205232410465
2013_1176,2013-10-30,snorkel,-122.538559482,40.5791745937,6,16.161101406856062,86000,above,7.4,above,R2,Chinook,RR,4,9,native,above need camp,1-3,1-3,1-2,NA,TRUE,NA,2013-09-03,0.7112014224028449,0.8636017272034545,0.5842011684023368,2.2932002996534995,1200,3801,100,NA,NA,NA,2.2932002996534995,NA,spring,4.44500889001778,2.616205232410465
2013_1177,2013-09-17,snorkel,-122.538537609,40.5791461883,7,16.158923428579545,86000,above,7.4,above,R2,Chinook,RR,2,1,combination,above need camp,1-2,2-4,2-4,NA,TRUE,NA,2013-09-17,0.6604013208026417,1.0414020828041657,0.8382016764033529,1.8,NA,NA,NA,NA,NA,NA,0,NA,spring,3.0226060452120906,1.90500381000762
2013_1177,2013-09-17,snorkel,-122.538537609,40.5791461883,7,16.158923428579545,86000,above,7.4,above,R2,Chinook,RR,2,7,combination,above need camp,1-2,2-4,2-4,NA,TRUE,NA,2013-09-17,0.6604013208026417,1.0414020828041657,0.8382016764033529,1.8,NA,NA,NA,NA,NA,NA,0,NA,spring,3.0226060452120906,1.90500381000762
2013_1177,2013-09-30,snorkel,-122.538537609,40.5791461883,7,16.158923428579545,86000,above,7.4,above,R2,Chinook,RR,3,8,combination,above need camp,1-2,2-4,2-4,NA,TRUE,NA,2013-09-17,0.6604013208026417,1.0414020828041657,0.8382016764033529,1.8,NA,NA,NA,NA,NA,NA,0,NA,spring,3.0226060452120906,1.90500381000762
2013_1177,2013-10-30,snorkel,-122.538537609,40.5791461883,7,16.158923428579545,86000,above,7.4,above,R2,Chinook,RR,4,9,combination,above need camp,1-2,2-4,2-4,NA,TRUE,NA,2013-09-17,0.6604013208026417,1.0414020828041657,0.8382016764033529,1.8,NA,NA,NA,NA,NA,NA,0,NA,spring,3.0226060452120906,1.90500381000762
2013_1178,2013-09-17,snorkel,-122.538361004,40.578968125,7,16.14378285939394,86000,above,7.4,above,R2,Chinook,RR,2,1,native,above need camp,1-3,1-3,1-3,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,4.3180086360172725,2.1590043180086362
2013_1178,2013-09-17,snorkel,-122.538361004,40.578968125,7,16.14378285939394,86000,above,7.4,above,R2,Chinook,RR,2,7,native,above need camp,1-3,1-3,1-3,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,4.3180086360172725,2.1590043180086362
2013_1178,2013-09-30,snorkel,-122.538361004,40.578968125,7,16.14378285939394,86000,above,7.4,above,R2,Chinook,RR,2,8,native,above need camp,1-3,1-3,1-3,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,4.3180086360172725,2.1590043180086362
2013_1178,2013-10-30,snorkel,-122.538361004,40.578968125,7,16.14378285939394,86000,above,7.4,above,R2,Chinook,RR,3,9,native,above need camp,1-3,1-3,1-3,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,4.3180086360172725,2.1590043180086362
2013_1179,2013-10-30,snorkel,-122.538329929,40.5789554372,9,16.142105051458334,86000,above,7.4,above,R2,Chinook,RL,3,1,native,above need camp,0.1-1,0.1-1,0.1-1,NA,TRUE,NA,2013-10-30,0.8636017272034545,1.0160020320040641,0.7112014224028449,2.8,NA,NA,NA,NA,NA,NA,0,NA,spring,3.3528067056134114,1.4478028956057913
2013_1180,2013-09-30,snorkel,-122.536964716,40.5759103869,8,15.860283420416666,85000,above,7.4,above,R2,Chinook,RR,2,1,injection,guardian rock,1-3,1-3,1-3,NA,TRUE,NA,2013-09-30,0.6604013208026417,0.7366014732029464,0.6858013716027432,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,3.9878079756159517,1.4224028448056898
2013_1180,2013-09-30,snorkel,-122.536964716,40.5759103869,8,15.860283420416666,85000,above,7.4,above,R2,Chinook,RR,3,8,injection,guardian rock,1-3,1-3,1-3,NA,TRUE,NA,2013-09-30,0.6604013208026417,0.7366014732029464,0.6858013716027432,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,3.9878079756159517,1.4224028448056898
2013_1180,2013-10-30,snorkel,-122.536964716,40.5759103869,8,15.860283420416666,85000,above,7.4,above,R2,Chinook,RR,4,9,injection,guardian rock,1-3,1-3,1-3,NA,TRUE,NA,2013-09-30,0.6604013208026417,0.7366014732029464,0.6858013716027432,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,3.9878079756159517,1.4224028448056898
2013_1181,2013-09-17,snorkel,-122.536357391,40.5766579913,7,15.921809542083333,85000,above,7.4,above,R2,Chinook,RR,2,1,injection,guardian rock,1-2,1-2,1-3,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,3.2766065532131066,2.0320040640081283
2013_1181,2013-09-17,snorkel,-122.536357391,40.5766579913,7,15.921809542083333,85000,above,7.4,above,R2,Chinook,RR,2,7,injection,guardian rock,1-2,1-2,1-3,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,3.2766065532131066,2.0320040640081283
2013_1181,2013-09-30,snorkel,-122.536357391,40.5766579913,7,15.921809542083333,85000,above,7.4,above,R2,Chinook,RR,3,8,injection,guardian rock,1-2,1-2,1-3,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,3.2766065532131066,2.0320040640081283
2013_1181,2013-10-30,snorkel,-122.536357391,40.5766579913,7,15.921809542083333,85000,above,7.4,above,R2,Chinook,RR,4,9,injection,guardian rock,1-2,1-2,1-3,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,3.2766065532131066,2.0320040640081283
2013_1182,2013-09-17,snorkel,-122.536239357,40.5767024734,7,15.929054807405304,85000,above,7.4,above,R2,Chinook,RR,2,1,injection,guardian rock,1-3,2-4,1-3,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,3.2258064516129035,2.2606045212090424
2013_1182,2013-09-17,snorkel,-122.536239357,40.5767024734,7,15.929054807405304,85000,above,7.4,above,R2,Chinook,RR,2,7,injection,guardian rock,1-3,2-4,1-3,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,3.2258064516129035,2.2606045212090424
2013_1182,2013-09-30,snorkel,-122.536239357,40.5767024734,7,15.929054807405304,85000,above,7.4,above,R2,Chinook,RR,3,8,injection,guardian rock,1-3,2-4,1-3,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,3.2258064516129035,2.2606045212090424
2013_1182,2013-10-30,snorkel,-122.536239357,40.5767024734,7,15.929054807405304,85000,above,7.4,above,R2,Chinook,RR,4,9,injection,guardian rock,1-3,2-4,1-3,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,3.2258064516129035,2.2606045212090424
2013_1183,2013-09-30,snorkel,-122.536215846,40.5767648141,8,15.93415417314394,85000,above,7.4,above,R2,Chinook,RR,2,1,injection,guardian rock,2-3,2-3,2-3,NA,TRUE,NA,2013-09-30,1.4478028956057913,1.4478028956057913,0.7366014732029464,2,NA,NA,NA,NA,NA,NA,0,NA,spring,6.858013716027433,2.489204978409957
2013_1183,2013-09-30,snorkel,-122.536215846,40.5767648141,8,15.93415417314394,85000,above,7.4,above,R2,Chinook,RR,2,8,injection,guardian rock,2-3,2-3,2-3,NA,TRUE,NA,2013-09-30,1.4478028956057913,1.4478028956057913,0.7366014732029464,2,NA,NA,NA,NA,NA,NA,0,NA,spring,6.858013716027433,2.489204978409957
2013_1183,2013-10-30,snorkel,-122.536215846,40.5767648141,8,15.93415417314394,85000,above,7.4,above,R2,Chinook,RR,4,9,injection,guardian rock,2-3,2-3,2-3,NA,TRUE,NA,2013-09-30,1.4478028956057913,1.4478028956057913,0.7366014732029464,2,NA,NA,NA,NA,NA,NA,0,NA,spring,6.858013716027433,2.489204978409957
2013_1184,2013-09-17,snorkel,-122.536157609,40.5767495087,7,15.934196039090908,85000,above,7.4,above,R2,Chinook,RL,2,1,injection,guardian rock,1-2,1-2,2-4,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,1.8034036068072137
2013_1184,2013-09-17,snorkel,-122.536157609,40.5767495087,7,15.934196039090908,85000,above,7.4,above,R2,Chinook,RL,2,7,injection,guardian rock,1-2,1-2,2-4,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,1.8034036068072137
2013_1184,2013-09-30,snorkel,-122.536157609,40.5767495087,7,15.934196039090908,85000,above,7.4,above,R2,Chinook,RL,2,8,injection,guardian rock,1-2,1-2,2-4,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,1.8034036068072137
2013_1184,2013-10-30,snorkel,-122.536157609,40.5767495087,7,15.934196039090908,85000,above,7.4,above,R2,Chinook,RL,4,9,injection,guardian rock,1-2,1-2,2-4,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,1.8034036068072137
2013_1185,2013-09-18,snorkel,-122.535665333,40.5340082267,7,12.576657355928031,67000,above,7.4,above,R3,Chinook,RC,2,1,native,guardian rock,1-2,>12,1-2,NA,TRUE,NA,2013-09-18,0.7620015240030481,0.8128016256032513,0.6604013208026417,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,3.2004064008128017,1.8034036068072137
2013_1185,2013-09-18,snorkel,-122.535665333,40.5340082267,7,12.576657355928031,67000,above,7.4,above,R3,Chinook,RC,2,7,native,guardian rock,1-2,>12,1-2,NA,TRUE,NA,2013-09-18,0.7620015240030481,0.8128016256032513,0.6604013208026417,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,3.2004064008128017,1.8034036068072137
2013_1185,2013-10-18,snorkel,-122.535665333,40.5340082267,7,12.576657355928031,67000,above,7.4,above,R3,Chinook,RC,3,8,native,guardian rock,1-2,>12,1-2,NA,TRUE,NA,2013-09-18,0.7620015240030481,0.8128016256032513,0.6604013208026417,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,3.2004064008128017,1.8034036068072137
2013_1185,2013-10-30,snorkel,-122.535665333,40.5340082267,7,12.576657355928031,67000,above,7.4,above,R3,Chinook,RC,3,9,native,guardian rock,1-2,>12,1-2,NA,TRUE,NA,2013-09-18,0.7620015240030481,0.8128016256032513,0.6604013208026417,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,3.2004064008128017,1.8034036068072137
2013_1186,2013-09-04,snorkel,-122.535630067,40.534057168,6,12.580234179848484,67000,above,7.4,above,R3,Chinook,RC,2,1,native,guardian rock,1-2,1-2,1-2,NA,TRUE,NA,2013-09-04,0.63500127000254,0.7620015240030481,0.5842011684023368,2,NA,NA,NA,NA,NA,NA,0,NA,spring,2.616205232410465,1.219202438404877
2013_1186,2013-09-04,snorkel,-122.535630067,40.534057168,6,12.580234179848484,67000,above,7.4,above,R3,Chinook,RC,2,6,native,guardian rock,1-2,1-2,1-2,NA,TRUE,NA,2013-09-04,0.63500127000254,0.7620015240030481,0.5842011684023368,2,NA,NA,NA,NA,NA,NA,0,NA,spring,2.616205232410465,1.219202438404877
2013_1186,2013-09-18,snorkel,-122.535630067,40.534057168,6,12.580234179848484,67000,above,7.4,above,R3,Chinook,RC,2,7,native,guardian rock,1-2,1-2,1-2,NA,TRUE,NA,2013-09-04,0.63500127000254,0.7620015240030481,0.5842011684023368,2,NA,NA,NA,NA,NA,NA,0,NA,spring,2.616205232410465,1.219202438404877
2013_1186,2013-10-18,snorkel,-122.535630067,40.534057168,6,12.580234179848484,67000,above,7.4,above,R3,Chinook,RC,3,8,native,guardian rock,1-2,1-2,1-2,NA,TRUE,NA,2013-09-04,0.63500127000254,0.7620015240030481,0.5842011684023368,2,NA,NA,NA,NA,NA,NA,0,NA,spring,2.616205232410465,1.219202438404877
2013_1186,2013-10-30,snorkel,-122.535630067,40.534057168,6,12.580234179848484,67000,above,7.4,above,R3,Chinook,RC,4,9,native,guardian rock,1-2,1-2,1-2,NA,TRUE,NA,2013-09-04,0.63500127000254,0.7620015240030481,0.5842011684023368,2,NA,NA,NA,NA,NA,NA,0,NA,spring,2.616205232410465,1.219202438404877
2013_1187,2013-09-18,snorkel,-122.535531006,40.5371987819,7,12.801038127878787,68000,above,7.4,above,R3,Chinook,RL,2,1,native,guardian rock,1-2,2-3,1-2,NA,TRUE,NA,2013-09-18,0.4826009652019304,0.5588011176022353,0.2286004572009144,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,3.4036068072136145,1.3208026416052834
2013_1187,2013-09-18,snorkel,-122.535531006,40.5371987819,7,12.801038127878787,68000,above,7.4,above,R3,Chinook,RL,2,7,native,guardian rock,1-2,2-3,1-2,NA,TRUE,NA,2013-09-18,0.4826009652019304,0.5588011176022353,0.2286004572009144,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,3.4036068072136145,1.3208026416052834
2013_1187,2013-10-18,snorkel,-122.535531006,40.5371987819,7,12.801038127878787,68000,above,7.4,above,R3,Chinook,RL,3,8,native,guardian rock,1-2,2-3,1-2,NA,TRUE,NA,2013-09-18,0.4826009652019304,0.5588011176022353,0.2286004572009144,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,3.4036068072136145,1.3208026416052834
2013_1187,2013-10-30,snorkel,-122.535531006,40.5371987819,7,12.801038127878787,68000,above,7.4,above,R3,Chinook,RL,3,9,native,guardian rock,1-2,2-3,1-2,NA,TRUE,NA,2013-09-18,0.4826009652019304,0.5588011176022353,0.2286004572009144,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,3.4036068072136145,1.3208026416052834
2013_1188,2013-09-18,snorkel,-122.535492202,40.5352182163,7,12.66206218715909,68000,above,7.4,above,R3,Chinook,RR,2,1,native,guardian rock,>12,>12,1-2,NA,TRUE,NA,2013-09-18,1.3208026416052834,1.4224028448056898,0.7874015748031497,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,4.44500889001778,2.3368046736093473
2013_1188,2013-09-18,snorkel,-122.535492202,40.5352182163,7,12.66206218715909,68000,above,7.4,above,R3,Chinook,RR,2,7,native,guardian rock,>12,>12,1-2,NA,TRUE,NA,2013-09-18,1.3208026416052834,1.4224028448056898,0.7874015748031497,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,4.44500889001778,2.3368046736093473
2013_1188,2013-10-18,snorkel,-122.535492202,40.5352182163,7,12.66206218715909,68000,above,7.4,above,R3,Chinook,RR,3,8,native,guardian rock,>12,>12,1-2,NA,TRUE,NA,2013-09-18,1.3208026416052834,1.4224028448056898,0.7874015748031497,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,4.44500889001778,2.3368046736093473
2013_1188,2013-10-30,snorkel,-122.535492202,40.5352182163,7,12.66206218715909,68000,above,7.4,above,R3,Chinook,RR,5,9,native,guardian rock,>12,>12,1-2,NA,TRUE,NA,2013-09-18,1.3208026416052834,1.4224028448056898,0.7874015748031497,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,4.44500889001778,2.3368046736093473
2013_1189,2013-09-18,snorkel,-122.53545585,40.5352761496,7,12.666282746988635,68000,above,7.4,above,R3,Chinook,RC,2,1,native,guardian rock,0.1-1,0.1-1,1-2,NA,TRUE,NA,2013-09-18,1.0922021844043688,1.143002286004572,0.6604013208026417,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,4.470408940817882,1.5748031496062993
2013_1189,2013-09-18,snorkel,-122.53545585,40.5352761496,7,12.666282746988635,68000,above,7.4,above,R3,Chinook,RC,2,7,native,guardian rock,0.1-1,0.1-1,1-2,NA,TRUE,NA,2013-09-18,1.0922021844043688,1.143002286004572,0.6604013208026417,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,4.470408940817882,1.5748031496062993
2013_1189,2013-10-18,snorkel,-122.53545585,40.5352761496,7,12.666282746988635,68000,above,7.4,above,R3,Chinook,RC,3,8,native,guardian rock,0.1-1,0.1-1,1-2,NA,TRUE,NA,2013-09-18,1.0922021844043688,1.143002286004572,0.6604013208026417,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,4.470408940817882,1.5748031496062993
2013_1189,2013-10-30,snorkel,-122.53545585,40.5352761496,7,12.666282746988635,68000,above,7.4,above,R3,Chinook,RC,4,9,native,guardian rock,0.1-1,0.1-1,1-2,NA,TRUE,NA,2013-09-18,1.0922021844043688,1.143002286004572,0.6604013208026417,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,4.470408940817882,1.5748031496062993
2013_1190,2013-09-18,snorkel,-122.535453737,40.5356711836,7,12.693617583636362,68000,above,7.4,above,R3,Chinook,RR,2,1,native,guardian rock,0.1-1,3-5,1-2,NA,TRUE,NA,2013-09-18,1.0160020320040641,1.143002286004572,0.9144018288036576,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,2.667005334010668,1.0160020320040641
2013_1190,2013-09-18,snorkel,-122.535453737,40.5356711836,7,12.693617583636362,68000,above,7.4,above,R3,Chinook,RR,2,7,native,guardian rock,0.1-1,3-5,1-2,NA,TRUE,NA,2013-09-18,1.0160020320040641,1.143002286004572,0.9144018288036576,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,2.667005334010668,1.0160020320040641
2013_1190,2013-10-18,snorkel,-122.535453737,40.5356711836,7,12.693617583636362,68000,above,7.4,above,R3,Chinook,RR,3,8,native,guardian rock,0.1-1,3-5,1-2,NA,TRUE,NA,2013-09-18,1.0160020320040641,1.143002286004572,0.9144018288036576,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,2.667005334010668,1.0160020320040641
2013_1190,2013-10-30,snorkel,-122.535453737,40.5356711836,7,12.693617583636362,68000,above,7.4,above,R3,Chinook,RR,4,9,native,guardian rock,0.1-1,3-5,1-2,NA,TRUE,NA,2013-09-18,1.0160020320040641,1.143002286004572,0.9144018288036576,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,2.667005334010668,1.0160020320040641
2013_1191,2013-10-18,snorkel,-122.535426732,40.5350173158,8.5,12.648288748200759,68000,above,7.4,above,R3,Chinook,RL,3,1,native,guardian rock,2-4,1-3,1-2,NA,TRUE,NA,2013-10-18,0.8636017272034545,1.1684023368046736,0.8636017272034545,1.3383614205590206,37600,39118,100,39118,41078,100,1.3383614205590206,1.715,spring,2.921005842011684,1.5240030480060962
2013_1192,2013-10-18,snorkel,-122.535426439,40.5349781718,8.5,12.645588240094696,68000,above,7.4,above,R3,Chinook,RL,3,1,native,guardian rock,0.1-1,1-3,1-3,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,2.311404622809246,1.346202692405385
2013_1193,2013-10-18,snorkel,-122.535379402,40.5349494618,8.5,12.64356177967803,68000,above,7.4,above,R3,Chinook,RL,3,1,native,guardian rock,1-2,1-2,1-3,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,2.1844043688087376,1.0160020320040641
2013_1194,2013-09-18,snorkel,-122.535373,40.535661,7,12.693177735454546,68000,above,7.4,above,R3,Chinook,RL,2,1,native,guardian rock,1-2,1-2,1-2,NA,TRUE,NA,2013-09-18,0.43180086360172726,0.6096012192024385,0.30480060960121924,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,2.997205994411989,0.8382016764033529
2013_1194,2013-09-18,snorkel,-122.535373,40.535661,7,12.693177735454546,68000,above,7.4,above,R3,Chinook,RL,2,7,native,guardian rock,1-2,1-2,1-2,NA,TRUE,NA,2013-09-18,0.43180086360172726,0.6096012192024385,0.30480060960121924,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,2.997205994411989,0.8382016764033529
2013_1194,2013-10-18,snorkel,-122.535373,40.535661,7,12.693177735454546,68000,above,7.4,above,R3,Chinook,RL,3,8,native,guardian rock,1-2,1-2,1-2,NA,TRUE,NA,2013-09-18,0.43180086360172726,0.6096012192024385,0.30480060960121924,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,2.997205994411989,0.8382016764033529
2013_1194,2013-10-30,snorkel,-122.535373,40.535661,7,12.693177735454546,68000,above,7.4,above,R3,Chinook,RL,3,9,native,guardian rock,1-2,1-2,1-2,NA,TRUE,NA,2013-09-18,0.43180086360172726,0.6096012192024385,0.30480060960121924,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,2.997205994411989,0.8382016764033529
2013_1195,2013-09-18,snorkel,-122.535328918,40.53107802,7,12.368990065890152,66000,above,7.4,above,R3,Chinook,RR,2,1,native,guardian rock,3-5,3-5,1-3,NA,TRUE,NA,2013-09-18,1.0922021844043688,1.0922021844043688,0.7112014224028449,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,2.565405130810262,1.2954025908051816
2013_1195,2013-09-18,snorkel,-122.535328918,40.53107802,7,12.368990065890152,66000,above,7.4,above,R3,Chinook,RR,2,7,native,guardian rock,3-5,3-5,1-3,NA,TRUE,NA,2013-09-18,1.0922021844043688,1.0922021844043688,0.7112014224028449,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,2.565405130810262,1.2954025908051816
2013_1195,2013-10-18,snorkel,-122.535328918,40.53107802,7,12.368990065890152,66000,above,7.4,above,R3,Chinook,RR,4,8,native,guardian rock,3-5,3-5,1-3,NA,TRUE,NA,2013-09-18,1.0922021844043688,1.0922021844043688,0.7112014224028449,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,2.565405130810262,1.2954025908051816
2013_1195,2013-10-30,snorkel,-122.535328918,40.53107802,7,12.368990065890152,66000,above,7.4,above,R3,Chinook,RR,4,9,native,guardian rock,3-5,3-5,1-3,NA,TRUE,NA,2013-09-18,1.0922021844043688,1.0922021844043688,0.7112014224028449,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,2.565405130810262,1.2954025908051816
2013_1196,2013-10-18,snorkel,-122.533148281,40.5257341398,8.5,11.950631642045455,64000,above,7.4,above,R3,Chinook,RC,3,1,native,guardian rock,1-3,1-3,2-4,NA,FALSE,too deep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,NA,NA
2013_1197,2013-09-18,snorkel,-122.53260838,40.5401213816,7,13.098450200359848,70000,above,7.4,above,R3,Chinook,RL,2,1,native,guardian rock,0.1-1,2-4,1-2,NA,TRUE,NA,2013-09-18,1.143002286004572,1.1684023368046736,0.5588011176022353,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,5.689611379222759,1.6002032004064008
2013_1197,2013-09-18,snorkel,-122.53260838,40.5401213816,7,13.098450200359848,70000,above,7.4,above,R3,Chinook,RL,2,7,native,guardian rock,0.1-1,2-4,1-2,NA,TRUE,NA,2013-09-18,1.143002286004572,1.1684023368046736,0.5588011176022353,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,5.689611379222759,1.6002032004064008
2013_1197,2013-10-18,snorkel,-122.53260838,40.5401213816,7,13.098450200359848,70000,above,7.4,above,R3,Chinook,RL,3,8,native,guardian rock,0.1-1,2-4,1-2,NA,TRUE,NA,2013-09-18,1.143002286004572,1.1684023368046736,0.5588011176022353,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,5.689611379222759,1.6002032004064008
2013_1197,2013-10-30,snorkel,-122.53260838,40.5401213816,7,13.098450200359848,70000,above,7.4,above,R3,Chinook,RL,3,9,native,guardian rock,0.1-1,2-4,1-2,NA,TRUE,NA,2013-09-18,1.143002286004572,1.1684023368046736,0.5588011176022353,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,5.689611379222759,1.6002032004064008
2013_1198,2013-09-17,snorkel,-122.532565416,40.5692234211,7,15.230472109810604,81000,above,7.4,above,R2,Chinook,RL,2,1,native,guardian rock,2-4,2-4,2-4,NA,TRUE,NA,2013-09-17,1.8034036068072137,1.8796037592075185,1.6002032004064008,NA,NA,NA,NA,NA,NA,NA,0,NA,spring,3.835407670815342,0.8382016764033529
