"date","time_block","brood_year","count","passage_direction","viewing_condition","species","time_passed","sex","spawning_condition","jack_size","adipose_clipped","run"
2021-05-03,"13:00:00",21,0,"down","clear","chinook","13:08:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,1,"up","clear","chinook","13:08:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,0,"down","clear","chinook","13:08:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,1,"up","clear","chinook","13:08:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,0,"down","clear","chinook","13:08:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,1,"up","clear","chinook","13:09:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,0,"down","clear","chinook","13:09:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,1,"up","clear","chinook","13:09:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,0,"down","clear","chinook","13:09:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,1,"up","clear","chinook","13:09:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,0,"down","clear","chinook","13:09:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,1,"up","clear","chinook","13:09:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,0,"down","clear","chinook","13:09:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,1,"up","clear","chinook","13:09:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,0,"down","clear","chinook","13:09:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,1,"up","clear","chinook","13:09:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,0,"down","clear","chinook","13:09:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,1,"up","clear","chinook","13:09:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,0,"down","clear","chinook","13:09:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,1,"up","clear","chinook","13:11:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,0,"down","clear","chinook","13:11:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,1,"up","clear","chinook","13:11:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,0,"down","clear","chinook","13:11:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,1,"up","clear","chinook","13:11:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,0,"down","clear","chinook","13:11:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,1,"up","clear","chinook","13:08:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,0,"down","clear","chinook","13:08:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,1,"up","clear","chinook","13:11:00","male","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,0,"down","clear","chinook","13:11:00","male","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,1,"up","clear","chinook","13:11:00","male","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-05-03,"13:00:00",21,0,"down","clear","chinook","13:11:00","male","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-05-03,"21:00:00",21,0,"up","light turbidity to turbid","chinook","21:29:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-05-03,"21:00:00",21,1,"down","light turbidity to turbid","chinook","21:29:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-05-03,"22:00:00",21,1,"up","light turbidity to turbid","chinook","22:15:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"22:00:00",21,0,"down","light turbidity to turbid","chinook","22:15:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"22:00:00",21,1,"up","light turbidity to turbid","chinook","22:17:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-05-03,"22:00:00",21,0,"down","light turbidity to turbid","chinook","22:17:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-05-03,"22:00:00",21,1,"up","light turbidity to turbid","chinook","22:26:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"22:00:00",21,0,"down","light turbidity to turbid","chinook","22:26:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"22:00:00",21,1,"up","light turbidity to turbid","chinook","22:52:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"22:00:00",21,0,"down","light turbidity to turbid","chinook","22:52:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"23:00:00",21,1,"up","light turbidity to turbid","chinook","23:02:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"23:00:00",21,0,"down","light turbidity to turbid","chinook","23:02:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"23:00:00",21,1,"up","light turbidity to turbid","chinook","23:03:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"23:00:00",21,0,"down","light turbidity to turbid","chinook","23:03:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"23:00:00",21,1,"up","light turbidity to turbid","chinook","23:03:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"23:00:00",21,0,"down","light turbidity to turbid","chinook","23:03:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"23:00:00",21,1,"up","light turbidity to turbid","chinook","23:11:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"23:00:00",21,0,"down","light turbidity to turbid","chinook","23:11:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"23:00:00",21,1,"up","light turbidity to turbid","chinook","23:16:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"23:00:00",21,0,"down","light turbidity to turbid","chinook","23:16:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"23:00:00",21,1,"up","light turbidity to turbid","chinook","23:25:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-05-03,"23:00:00",21,0,"down","light turbidity to turbid","chinook","23:25:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-05-03,"23:30:00",21,1,"up","light turbidity to turbid","chinook","23:33:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"23:30:00",21,0,"down","light turbidity to turbid","chinook","23:33:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"23:30:00",21,1,"up","light turbidity to turbid","chinook","23:39:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-03,"23:30:00",21,0,"down","light turbidity to turbid","chinook","23:39:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"00:00:00",21,0,"up","clear","chinook","00:24:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-05-04,"00:00:00",21,1,"down","clear","chinook","00:24:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-05-04,"00:00:00",21,0,"up","clear","chinook","00:18:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-05-04,"00:00:00",21,1,"down","clear","chinook","00:18:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-05-04,"00:00:00",21,1,"up","clear","chinook","00:24:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"00:00:00",21,0,"down","clear","chinook","00:24:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"00:00:00",21,1,"up","clear","chinook","00:18:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,TRUE,"spring"
2021-05-04,"00:00:00",21,0,"down","clear","chinook","00:18:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,TRUE,"spring"
2021-05-04,"00:30:00",21,1,"up","clear","chinook","00:48:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-05-04,"00:30:00",21,0,"down","clear","chinook","00:48:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-05-04,"00:30:00",21,1,"up","clear","chinook","00:51:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"00:30:00",21,0,"down","clear","chinook","00:51:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"00:30:00",21,1,"up","clear","chinook","00:52:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"00:30:00",21,0,"down","clear","chinook","00:52:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"00:30:00",21,1,"up","clear","chinook","00:52:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-05-04,"00:30:00",21,0,"down","clear","chinook","00:52:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-05-04,"00:30:00",21,1,"up","clear","chinook","00:55:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"00:30:00",21,0,"down","clear","chinook","00:55:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"00:30:00",21,1,"up","clear","chinook","00:57:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"00:30:00",21,0,"down","clear","chinook","00:57:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"00:30:00",21,1,"up","clear","chinook","00:59:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"00:30:00",21,0,"down","clear","chinook","00:59:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"00:30:00",21,1,"up","clear","chinook","00:57:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-05-04,"00:30:00",21,0,"down","clear","chinook","00:57:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-05-04,"01:00:00",21,0,"up","clear","chinook","01:04:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"01:00:00",21,1,"down","clear","chinook","01:04:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"01:00:00",21,1,"up","clear","chinook","01:03:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"01:00:00",21,0,"down","clear","chinook","01:03:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"01:00:00",21,1,"up","clear","chinook","01:10:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"01:00:00",21,0,"down","clear","chinook","01:10:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"01:00:00",21,1,"up","clear","chinook","01:16:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"01:00:00",21,0,"down","clear","chinook","01:16:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"01:00:00",21,1,"up","clear","chinook","01:26:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"01:00:00",21,0,"down","clear","chinook","01:26:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"01:00:00",21,1,"up","clear","chinook","01:27:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"01:00:00",21,0,"down","clear","chinook","01:27:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"01:30:00",21,1,"up","clear","chinook","01:37:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"01:30:00",21,0,"down","clear","chinook","01:37:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"01:30:00",21,1,"up","clear","chinook","01:37:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"01:30:00",21,0,"down","clear","chinook","01:37:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"01:30:00",21,1,"up","clear","chinook","01:48:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"01:30:00",21,0,"down","clear","chinook","01:48:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"01:30:00",21,1,"up","clear","chinook","01:44:00","unknown",NA,FALSE,NA,"spring"
2021-05-04,"01:30:00",21,0,"down","clear","chinook","01:44:00","unknown",NA,FALSE,NA,"spring"
2021-05-04,"02:00:00",21,1,"up","clear","chinook","02:21:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"02:00:00",21,0,"down","clear","chinook","02:21:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"02:30:00",21,1,"up","clear","chinook","02:55:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"02:30:00",21,0,"down","clear","chinook","02:55:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"03:00:00",21,0,"up","clear","chinook","03:10:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"03:00:00",21,1,"down","clear","chinook","03:10:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"03:00:00",21,1,"up","clear","chinook","03:24:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"03:00:00",21,0,"down","clear","chinook","03:24:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"03:30:00",21,1,"up","clear","chinook","03:40:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"03:30:00",21,0,"down","clear","chinook","03:40:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"03:30:00",21,1,"up","clear","chinook","03:51:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"03:30:00",21,0,"down","clear","chinook","03:51:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"03:30:00",21,1,"up","clear","chinook","03:51:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"03:30:00",21,0,"down","clear","chinook","03:51:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"03:30:00",21,1,"up","clear","chinook","03:53:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"03:30:00",21,0,"down","clear","chinook","03:53:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"03:30:00",21,1,"up","clear","chinook","03:53:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"03:30:00",21,0,"down","clear","chinook","03:53:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"03:30:00",21,1,"up","clear","chinook","03:56:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-05-04,"03:30:00",21,0,"down","clear","chinook","03:56:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-05-04,"06:30:00",21,0,"up","clear","chinook","06:30:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"06:30:00",21,1,"down","clear","chinook","06:30:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"11:30:00",21,1,"up","light turbidity to turbid","chinook","11:41:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,FALSE,"spring"
2021-05-04,"11:30:00",21,0,"down","light turbidity to turbid","chinook","11:41:00","male","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,FALSE,"spring"
2021-05-04,"16:00:00",21,0,"up","clear","chinook","16:05:00","female","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,FALSE,"spring"
2021-05-04,"16:00:00",21,1,"down","clear","chinook","16:05:00","female","fungus, lethargic, wandering, zombie fish; significant tail wear in females to indicate spawning in progress or has been completed",FALSE,FALSE,"spring"
2021-05-04,"18:30:00",21,1,"up","clear","chinook","18:41:00","female","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,TRUE,"spring"
2021-05-04,"18:30:00",21,0,"down","clear","chinook","18:41:00","female","spawning colors, defined kype, some tail wear or small amount sof fungus",FALSE,TRUE,"spring"
2021-05-04,"20:00:00",21,1,"up","clear","chinook","20:08:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-05-04,"20:00:00",21,0,"down","clear","chinook","20:08:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-05-04,"21:00:00",21,1,"up","clear","chinook","21:10:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-05-04,"21:00:00",21,0,"down","clear","chinook","21:10:00","unknown","energetic, can tell sex from secondary characteristics, silvery or bright coloration but may have hints of spawning colors",FALSE,FALSE,"spring"
2021-05-04,"21:30:00",21,1,"up","clear","chinook","21:34:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"21:30:00",21,0,"down","clear","chinook","21:34:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"21:30:00",21,1,"up","clear","chinook","21:36:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"21:30:00",21,0,"down","clear","chinook","21:36:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"21:30:00",21,1,"up","clear","chinook","21:39:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"21:30:00",21,0,"down","clear","chinook","21:39:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"22:00:00",21,1,"up","clear","chinook","22:07:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"22:00:00",21,0,"down","clear","chinook","22:07:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"22:00:00",21,1,"up","clear","chinook","22:25:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"22:00:00",21,0,"down","clear","chinook","22:25:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"22:30:00",21,1,"up","clear","chinook","22:39:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"22:30:00",21,0,"down","clear","chinook","22:39:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"22:30:00",21,1,"up","clear","chinook","22:53:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"22:30:00",21,0,"down","clear","chinook","22:53:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"23:00:00",21,1,"up","clear","chinook","23:10:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"23:00:00",21,0,"down","clear","chinook","23:10:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"23:30:00",21,0,"up","clear","chinook","23:39:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-05-04,"23:30:00",21,1,"down","clear","chinook","23:39:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-05-04,"23:30:00",21,1,"up","clear","chinook","23:34:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"23:30:00",21,0,"down","clear","chinook","23:34:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"23:30:00",21,1,"up","clear","chinook","23:42:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"23:30:00",21,0,"down","clear","chinook","23:42:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"23:30:00",21,1,"up","clear","chinook","23:45:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-04,"23:30:00",21,0,"down","clear","chinook","23:45:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-05,"00:00:00",21,1,"up","light turbidity to turbid","chinook","00:03:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-05,"00:00:00",21,0,"down","light turbidity to turbid","chinook","00:03:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
2021-05-05,"00:00:00",21,1,"up","light turbidity to turbid","chinook","00:15:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-05-05,"00:00:00",21,0,"down","light turbidity to turbid","chinook","00:15:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,NA,"spring"
2021-05-05,"00:00:00",21,1,"up","light turbidity to turbid","chinook","00:21:00","unknown","energetic, bright or silvery, non spawning coloration or developed secondary sex characteristics",FALSE,FALSE,"spring"
