date,redd_id,reach,fish_on_redd,age,run,redd_measured,redd_width,redd_length,pre_redd_depth,redd_pit_depth,redd_tail_depth,pre_redd_substrate_class,redd_substrate_class,tail_substrate_class,velocity
2013-09-18,2013_1226,R4,NA,2,spring,TRUE,1.854203708407417,4.546609093218187,0.8382016764033529,0.9652019304038608,0.7620015240030481,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-18,2013_1226,R4,NA,4,spring,TRUE,1.854203708407417,4.546609093218187,0.8382016764033529,0.9652019304038608,0.7620015240030481,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-31,2013_1226,R4,NA,4,spring,TRUE,1.854203708407417,4.546609093218187,0.8382016764033529,0.9652019304038608,0.7620015240030481,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-18,2013_1227,R4,NA,3,spring,TRUE,2.743205486410973,6.197612395224791,0.6096012192024385,0.7620015240030481,0.35560071120142245,very coarse sand,very coarse sand,very coarse sand,1.8
2013-10-18,2013_1228,R4,NA,3,spring,TRUE,2.9464058928117858,5.86741173482347,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-18,2013_1229,R4,NA,2,spring,TRUE,2.921005842011684,6.197612395224791,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-18,2013_1230,R4,NA,2,spring,TRUE,2.9718059436118875,5.588011176022352,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-18,2013_1231,R4,NA,2,spring,TRUE,3.683007366014732,5.461010922021845,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-18,2013_1232,R4,NA,2,spring,TRUE,1.5240030480060962,5.740411480822962,0.5842011684023368,0.7620015240030481,0.4826009652019304,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-18,2013_1232,R4,NA,2,spring,TRUE,1.5240030480060962,5.740411480822962,0.5842011684023368,0.7620015240030481,0.4826009652019304,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-18,2013_1232,R4,NA,4,spring,TRUE,1.5240030480060962,5.740411480822962,0.5842011684023368,0.7620015240030481,0.4826009652019304,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-31,2013_1232,R4,NA,4,spring,TRUE,1.5240030480060962,5.740411480822962,0.5842011684023368,0.7620015240030481,0.4826009652019304,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-18,2013_1233,R4,NA,2,spring,TRUE,2.54000508001016,5.461010922021845,0.35560071120142245,0.5588011176022353,0.27940055880111764,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-18,2013_1234,R4,NA,2,spring,TRUE,2.794005588011176,5.511811023622047,0.43180086360172726,0.5588011176022353,0.38100076200152405,very coarse sand,very coarse sand,very coarse sand,3.1254882976822977
2013-09-18,2013_1234,R4,NA,2,spring,TRUE,2.794005588011176,5.511811023622047,0.43180086360172726,0.5588011176022353,0.38100076200152405,very coarse sand,very coarse sand,very coarse sand,3.1254882976822977
2013-10-18,2013_1234,R4,NA,2,spring,TRUE,2.794005588011176,5.511811023622047,0.43180086360172726,0.5588011176022353,0.38100076200152405,very coarse sand,very coarse sand,very coarse sand,3.1254882976822977
2013-10-31,2013_1234,R4,NA,3,spring,TRUE,2.794005588011176,5.511811023622047,0.43180086360172726,0.5588011176022353,0.38100076200152405,very coarse sand,very coarse sand,very coarse sand,3.1254882976822977
2013-09-18,2013_1235,R4,NA,2,spring,TRUE,2.311404622809246,6.248412496824994,0.40640081280162565,0.4826009652019304,0.27940055880111764,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-18,2013_1235,R4,NA,2,spring,TRUE,2.311404622809246,6.248412496824994,0.40640081280162565,0.4826009652019304,0.27940055880111764,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-18,2013_1235,R4,NA,3,spring,TRUE,2.311404622809246,6.248412496824994,0.40640081280162565,0.4826009652019304,0.27940055880111764,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-31,2013_1235,R4,NA,4,spring,TRUE,2.311404622809246,6.248412496824994,0.40640081280162565,0.4826009652019304,0.27940055880111764,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-18,2013_1236,R4,NA,2,spring,TRUE,1.8288036576073152,4.292608585217171,0.40640081280162565,0.5334010668021336,0.38100076200152405,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-18,2013_1236,R4,NA,2,spring,TRUE,1.8288036576073152,4.292608585217171,0.40640081280162565,0.5334010668021336,0.38100076200152405,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-18,2013_1236,R4,NA,2,spring,TRUE,1.8288036576073152,4.292608585217171,0.40640081280162565,0.5334010668021336,0.38100076200152405,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-31,2013_1236,R4,NA,4,spring,TRUE,1.8288036576073152,4.292608585217171,0.40640081280162565,0.5334010668021336,0.38100076200152405,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-18,2013_1237,R4,NA,2,spring,TRUE,3.0480060960121924,8.077216154432309,0.63500127000254,0.7366014732029464,0.6096012192024385,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-18,2013_1237,R4,NA,2,spring,TRUE,3.0480060960121924,8.077216154432309,0.63500127000254,0.7366014732029464,0.6096012192024385,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-18,2013_1237,R4,NA,3,spring,TRUE,3.0480060960121924,8.077216154432309,0.63500127000254,0.7366014732029464,0.6096012192024385,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-31,2013_1237,R4,NA,4,spring,TRUE,3.0480060960121924,8.077216154432309,0.63500127000254,0.7366014732029464,0.6096012192024385,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-18,2013_1238,R4,NA,2,spring,TRUE,2.413004826009652,4.267208534417069,0.33020066040132084,0.4572009144018288,0.33020066040132084,very coarse sand,very coarse sand,very coarse sand,4.163203312173712
2013-09-18,2013_1238,R4,NA,2,spring,TRUE,2.413004826009652,4.267208534417069,0.33020066040132084,0.4572009144018288,0.33020066040132084,very coarse sand,very coarse sand,very coarse sand,4.163203312173712
2013-10-18,2013_1238,R4,NA,4,spring,TRUE,2.413004826009652,4.267208534417069,0.33020066040132084,0.4572009144018288,0.33020066040132084,very coarse sand,very coarse sand,very coarse sand,4.163203312173712
2013-10-31,2013_1238,R4,NA,4,spring,TRUE,2.413004826009652,4.267208534417069,0.33020066040132084,0.4572009144018288,0.33020066040132084,very coarse sand,very coarse sand,very coarse sand,4.163203312173712
2013-09-18,2013_1239,R4,NA,2,spring,TRUE,1.3716027432054865,6.248412496824994,0.40640081280162565,0.5080010160020321,0.35560071120142245,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-18,2013_1239,R4,NA,2,spring,TRUE,1.3716027432054865,6.248412496824994,0.40640081280162565,0.5080010160020321,0.35560071120142245,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-18,2013_1239,R4,NA,4,spring,TRUE,1.3716027432054865,6.248412496824994,0.40640081280162565,0.5080010160020321,0.35560071120142245,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-31,2013_1239,R4,NA,5,spring,TRUE,1.3716027432054865,6.248412496824994,0.40640081280162565,0.5080010160020321,0.35560071120142245,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-18,2013_1240,R4,NA,2,spring,TRUE,1.981203962407925,3.0734061468122937,0.25400050800101603,0.38100076200152405,0.30480060960121924,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-18,2013_1240,R4,NA,2,spring,TRUE,1.981203962407925,3.0734061468122937,0.25400050800101603,0.38100076200152405,0.30480060960121924,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-18,2013_1240,R4,NA,4,spring,TRUE,1.981203962407925,3.0734061468122937,0.25400050800101603,0.38100076200152405,0.30480060960121924,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-31,2013_1240,R4,NA,5,spring,TRUE,1.981203962407925,3.0734061468122937,0.25400050800101603,0.38100076200152405,0.30480060960121924,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-18,2013_1241,R4,NA,2,spring,TRUE,2.1844043688087376,5.257810515621031,0.33020066040132084,0.4826009652019304,0.27940055880111764,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-18,2013_1241,R4,NA,2,spring,TRUE,2.1844043688087376,5.257810515621031,0.33020066040132084,0.4826009652019304,0.27940055880111764,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-18,2013_1241,R4,NA,5,spring,TRUE,2.1844043688087376,5.257810515621031,0.33020066040132084,0.4826009652019304,0.27940055880111764,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-18,2013_1242,R4,NA,2,spring,TRUE,2.413004826009652,6.299212598425197,0.5334010668021336,0.6858013716027432,0.4572009144018288,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-18,2013_1242,R4,NA,2,spring,TRUE,2.413004826009652,6.299212598425197,0.5334010668021336,0.6858013716027432,0.4572009144018288,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-18,2013_1242,R4,NA,3,spring,TRUE,2.413004826009652,6.299212598425197,0.5334010668021336,0.6858013716027432,0.4572009144018288,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-31,2013_1242,R4,NA,4,spring,TRUE,2.413004826009652,6.299212598425197,0.5334010668021336,0.6858013716027432,0.4572009144018288,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-18,2013_1243,R4,NA,2,spring,TRUE,2.667005334010668,4.876809753619508,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-18,2013_1244,R4,NA,2,spring,TRUE,2.286004572009144,3.81000762001524,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-18,2013_1245,R4,NA,2,spring,TRUE,2.717805435610871,5.791211582423165,0.4572009144018288,0.5588011176022353,0.2286004572009144,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-18,2013_1245,R4,NA,2,spring,TRUE,2.717805435610871,5.791211582423165,0.4572009144018288,0.5588011176022353,0.2286004572009144,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-18,2013_1245,R4,NA,3,spring,TRUE,2.717805435610871,5.791211582423165,0.4572009144018288,0.5588011176022353,0.2286004572009144,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-31,2013_1245,R4,NA,4,spring,TRUE,2.717805435610871,5.791211582423165,0.4572009144018288,0.5588011176022353,0.2286004572009144,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-18,2013_1246,R4,NA,2,spring,TRUE,3.581407162814326,6.908813817627636,0.43180086360172726,0.5334010668021336,0.17780035560071122,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-18,2013_1246,R4,NA,2,spring,TRUE,3.581407162814326,6.908813817627636,0.43180086360172726,0.5334010668021336,0.17780035560071122,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-18,2013_1246,R4,NA,3,spring,TRUE,3.581407162814326,6.908813817627636,0.43180086360172726,0.5334010668021336,0.17780035560071122,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-31,2013_1246,R4,NA,3,spring,TRUE,3.581407162814326,6.908813817627636,0.43180086360172726,0.5334010668021336,0.17780035560071122,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-18,2013_1247,R4,NA,2,spring,TRUE,3.6068072136144274,3.8608077216154433,0.7620015240030481,0.8636017272034545,0.4572009144018288,very coarse sand,coarse sand,very coarse sand,NA
2013-09-18,2013_1247,R4,NA,2,spring,TRUE,3.6068072136144274,3.8608077216154433,0.7620015240030481,0.8636017272034545,0.4572009144018288,very coarse sand,coarse sand,very coarse sand,NA
2013-10-18,2013_1247,R4,NA,3,spring,TRUE,3.6068072136144274,3.8608077216154433,0.7620015240030481,0.8636017272034545,0.4572009144018288,very coarse sand,coarse sand,very coarse sand,NA
2013-10-31,2013_1247,R4,NA,3,spring,TRUE,3.6068072136144274,3.8608077216154433,0.7620015240030481,0.8636017272034545,0.4572009144018288,very coarse sand,coarse sand,very coarse sand,NA
2013-09-18,2013_1248,R4,NA,2,spring,TRUE,3.1750063500127004,6.299212598425197,0.30480060960121924,0.40640081280162565,0.25400050800101603,very coarse sand,very coarse sand,very coarse sand,3.7646925334565338
2013-09-18,2013_1248,R4,NA,2,spring,TRUE,3.1750063500127004,6.299212598425197,0.30480060960121924,0.40640081280162565,0.25400050800101603,very coarse sand,very coarse sand,very coarse sand,3.7646925334565338
2013-10-18,2013_1248,R4,NA,4,spring,TRUE,3.1750063500127004,6.299212598425197,0.30480060960121924,0.40640081280162565,0.25400050800101603,very coarse sand,very coarse sand,very coarse sand,3.7646925334565338
2013-10-31,2013_1248,R4,NA,4,spring,TRUE,3.1750063500127004,6.299212598425197,0.30480060960121924,0.40640081280162565,0.25400050800101603,very coarse sand,very coarse sand,very coarse sand,3.7646925334565338
2013-09-18,2013_1249,R4,NA,2,spring,TRUE,2.0320040640081283,6.731013462026924,0.35560071120142245,0.4826009652019304,0.38100076200152405,coarse sand,very coarse sand,very coarse sand,NA
2013-09-18,2013_1249,R4,NA,2,spring,TRUE,2.0320040640081283,6.731013462026924,0.35560071120142245,0.4826009652019304,0.38100076200152405,coarse sand,very coarse sand,very coarse sand,NA
2013-10-18,2013_1249,R4,NA,3,spring,TRUE,2.0320040640081283,6.731013462026924,0.35560071120142245,0.4826009652019304,0.38100076200152405,coarse sand,very coarse sand,very coarse sand,NA
2013-10-31,2013_1249,R4,NA,5,spring,TRUE,2.0320040640081283,6.731013462026924,0.35560071120142245,0.4826009652019304,0.38100076200152405,coarse sand,very coarse sand,very coarse sand,NA
2013-10-18,2013_1250,R4,NA,2,spring,TRUE,3.6068072136144274,5.130810261620524,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-18,2013_1251,R4,NA,2,spring,TRUE,2.0066040132080265,5.2832105664211335,0.40640081280162565,0.5588011176022353,0.4572009144018288,very coarse sand,very coarse sand,very coarse sand,1.8858729107877108
2013-09-18,2013_1251,R4,NA,2,spring,TRUE,2.0066040132080265,5.2832105664211335,0.40640081280162565,0.5588011176022353,0.4572009144018288,very coarse sand,very coarse sand,very coarse sand,1.8858729107877108
2013-10-18,2013_1251,R4,NA,3,spring,TRUE,2.0066040132080265,5.2832105664211335,0.40640081280162565,0.5588011176022353,0.4572009144018288,very coarse sand,very coarse sand,very coarse sand,1.8858729107877108
2013-10-31,2013_1251,R4,NA,5,spring,TRUE,2.0066040132080265,5.2832105664211335,0.40640081280162565,0.5588011176022353,0.4572009144018288,very coarse sand,very coarse sand,very coarse sand,1.8858729107877108
2013-10-31,2013_1252,R4,NA,4,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-18,2013_1254,R4,NA,2,spring,TRUE,1.7526035052070106,4.4958089916179835,0.8128016256032513,0.9652019304038608,0.6096012192024385,very fine gravel,very fine gravel,very fine gravel,NA
2013-09-18,2013_1254,R4,NA,2,spring,TRUE,1.7526035052070106,4.4958089916179835,0.8128016256032513,0.9652019304038608,0.6096012192024385,very fine gravel,very fine gravel,very fine gravel,NA
2013-10-18,2013_1254,R4,NA,5,spring,TRUE,1.7526035052070106,4.4958089916179835,0.8128016256032513,0.9652019304038608,0.6096012192024385,very fine gravel,very fine gravel,very fine gravel,NA
2013-09-18,2013_1255,R4,NA,2,spring,TRUE,2.235204470408941,6.197612395224791,0.33020066040132084,0.5842011684023368,0.4826009652019304,very fine gravel,very fine gravel,very fine gravel,NA
2013-09-18,2013_1255,R4,NA,2,spring,TRUE,2.235204470408941,6.197612395224791,0.33020066040132084,0.5842011684023368,0.4826009652019304,very fine gravel,very fine gravel,very fine gravel,NA
2013-10-18,2013_1255,R4,NA,4,spring,TRUE,2.235204470408941,6.197612395224791,0.33020066040132084,0.5842011684023368,0.4826009652019304,very fine gravel,very fine gravel,very fine gravel,NA
2013-10-31,2013_1255,R4,NA,4,spring,TRUE,2.235204470408941,6.197612395224791,0.33020066040132084,0.5842011684023368,0.4826009652019304,very fine gravel,very fine gravel,very fine gravel,NA
2013-09-19,2013_1257,R5,NA,2,spring,TRUE,1.4986029972059944,1.727203454406909,0.4826009652019304,0.6096012192024385,0.4826009652019304,very fine gravel,very fine gravel,very fine gravel,2
2013-09-19,2013_1257,R5,NA,2,spring,TRUE,1.4986029972059944,1.727203454406909,0.4826009652019304,0.6096012192024385,0.4826009652019304,very fine gravel,very fine gravel,very fine gravel,2
2013-10-19,2013_1257,R5,NA,3,spring,TRUE,1.4986029972059944,1.727203454406909,0.4826009652019304,0.6096012192024385,0.4826009652019304,very fine gravel,very fine gravel,very fine gravel,2
2013-10-31,2013_1257,R5,NA,3,spring,TRUE,1.4986029972059944,1.727203454406909,0.4826009652019304,0.6096012192024385,0.4826009652019304,very fine gravel,very fine gravel,very fine gravel,2
2013-10-19,2013_1258,R5,NA,3,spring,TRUE,2.743205486410973,3.937007874015748,0.6858013716027432,0.7620015240030481,0.5334010668021336,very coarse sand,very coarse sand,very coarse sand,2
2013-09-19,2013_1259,R5,NA,2,spring,TRUE,1.5494030988061978,3.0988061976123955,0.7620015240030481,0.8636017272034545,0.5842011684023368,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-19,2013_1259,R5,NA,2,spring,TRUE,1.5494030988061978,3.0988061976123955,0.7620015240030481,0.8636017272034545,0.5842011684023368,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-19,2013_1259,R5,NA,4,spring,TRUE,1.5494030988061978,3.0988061976123955,0.7620015240030481,0.8636017272034545,0.5842011684023368,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-31,2013_1259,R5,NA,4,spring,TRUE,1.5494030988061978,3.0988061976123955,0.7620015240030481,0.8636017272034545,0.5842011684023368,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-19,2013_1261,R5,NA,2,spring,TRUE,1.6764033528067057,4.4958089916179835,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-31,2013_1262,R5,NA,3,spring,TRUE,2.2098044196088393,4.44500889001778,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-19,2013_1263,R5,NA,2,spring,TRUE,1.2446024892049785,2.489204978409957,0.6096012192024385,0.7112014224028449,0.5842011684023368,very fine gravel,very fine gravel,very fine gravel,NA
2013-09-19,2013_1263,R5,NA,2,spring,TRUE,1.2446024892049785,2.489204978409957,0.6096012192024385,0.7112014224028449,0.5842011684023368,very fine gravel,very fine gravel,very fine gravel,NA
2013-10-19,2013_1263,R5,NA,4,spring,TRUE,1.2446024892049785,2.489204978409957,0.6096012192024385,0.7112014224028449,0.5842011684023368,very fine gravel,very fine gravel,very fine gravel,NA
2013-10-31,2013_1263,R5,NA,4,spring,TRUE,1.2446024892049785,2.489204978409957,0.6096012192024385,0.7112014224028449,0.5842011684023368,very fine gravel,very fine gravel,very fine gravel,NA
2013-10-19,2013_1264,R5,NA,3,spring,TRUE,2.819405638811278,3.632207264414529,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-19,2013_1265,R5,NA,2,spring,TRUE,1.6002032004064008,2.870205740411481,0.30480060960121924,0.4572009144018288,0.17780035560071122,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-19,2013_1265,R5,NA,2,spring,TRUE,1.6002032004064008,2.870205740411481,0.30480060960121924,0.4572009144018288,0.17780035560071122,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-19,2013_1265,R5,NA,3,spring,TRUE,1.6002032004064008,2.870205740411481,0.30480060960121924,0.4572009144018288,0.17780035560071122,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-31,2013_1265,R5,NA,4,spring,TRUE,1.6002032004064008,2.870205740411481,0.30480060960121924,0.4572009144018288,0.17780035560071122,very coarse sand,very coarse sand,very coarse sand,NA
2013-10-19,2013_1266,R5,NA,3,spring,TRUE,1.9304038608077216,4.521209042418085,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-19,2013_1267,R5,NA,2,spring,TRUE,0.9144018288036576,4.521209042418085,0.38100076200152405,0.6096012192024385,0.30480060960121924,very coarse sand,very fine gravel,very fine gravel,NA
2013-09-19,2013_1267,R5,NA,2,spring,TRUE,0.9144018288036576,4.521209042418085,0.38100076200152405,0.6096012192024385,0.30480060960121924,very coarse sand,very fine gravel,very fine gravel,NA
2013-10-19,2013_1267,R5,NA,3,spring,TRUE,0.9144018288036576,4.521209042418085,0.38100076200152405,0.6096012192024385,0.30480060960121924,very coarse sand,very fine gravel,very fine gravel,NA
2013-10-31,2013_1267,R5,NA,4,spring,TRUE,0.9144018288036576,4.521209042418085,0.38100076200152405,0.6096012192024385,0.30480060960121924,very coarse sand,very fine gravel,very fine gravel,NA
2013-10-19,2013_1268,R5,NA,3,spring,TRUE,2.1590043180086362,3.454406908813818,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2013-09-19,2013_1269,R5,NA,2,spring,TRUE,0.9398018796037593,2.1844043688087376,0.35560071120142245,0.5588011176022353,0.33020066040132084,very fine gravel,very fine gravel,very fine gravel,2.2
2013-09-19,2013_1269,R5,NA,2,spring,TRUE,0.9398018796037593,2.1844043688087376,0.35560071120142245,0.5588011176022353,0.33020066040132084,very fine gravel,very fine gravel,very fine gravel,2.2
2013-10-19,2013_1269,R5,NA,3,spring,TRUE,0.9398018796037593,2.1844043688087376,0.35560071120142245,0.5588011176022353,0.33020066040132084,very fine gravel,very fine gravel,very fine gravel,2.2
2013-10-31,2013_1269,R5,NA,3,spring,TRUE,0.9398018796037593,2.1844043688087376,0.35560071120142245,0.5588011176022353,0.33020066040132084,very fine gravel,very fine gravel,very fine gravel,2.2
2013-09-19,2013_1270,R5,NA,2,spring,TRUE,1.0160020320040641,2.69240538481077,0.5842011684023368,0.6096012192024385,0.5334010668021336,very fine gravel,very fine gravel,very coarse sand,NA
2013-09-19,2013_1270,R5,NA,2,spring,TRUE,1.0160020320040641,2.69240538481077,0.5842011684023368,0.6096012192024385,0.5334010668021336,very fine gravel,very fine gravel,very coarse sand,NA
2013-10-19,2013_1270,R5,NA,3,spring,TRUE,1.0160020320040641,2.69240538481077,0.5842011684023368,0.6096012192024385,0.5334010668021336,very fine gravel,very fine gravel,very coarse sand,NA
2013-10-31,2013_1270,R5,NA,3,spring,TRUE,1.0160020320040641,2.69240538481077,0.5842011684023368,0.6096012192024385,0.5334010668021336,very fine gravel,very fine gravel,very coarse sand,NA
2013-09-19,2013_1271,R5,NA,2,spring,TRUE,1.4224028448056898,4.165608331216663,0.6096012192024385,0.7112014224028449,0.4572009144018288,very coarse sand,very fine gravel,very coarse sand,NA
2013-09-19,2013_1271,R5,NA,2,spring,TRUE,1.4224028448056898,4.165608331216663,0.6096012192024385,0.7112014224028449,0.4572009144018288,very coarse sand,very fine gravel,very coarse sand,NA
2013-10-19,2013_1271,R5,NA,3,spring,TRUE,1.4224028448056898,4.165608331216663,0.6096012192024385,0.7112014224028449,0.4572009144018288,very coarse sand,very fine gravel,very coarse sand,NA
2013-10-31,2013_1271,R5,NA,3,spring,TRUE,1.4224028448056898,4.165608331216663,0.6096012192024385,0.7112014224028449,0.4572009144018288,very coarse sand,very fine gravel,very coarse sand,NA
2013-09-19,2013_1272,R5,NA,2,spring,TRUE,1.9304038608077216,3.3274066548133097,0.43180086360172726,0.5080010160020321,0.25400050800101603,very fine gravel,very fine gravel,very coarse sand,NA
2013-09-19,2013_1272,R5,NA,2,spring,TRUE,1.9304038608077216,3.3274066548133097,0.43180086360172726,0.5080010160020321,0.25400050800101603,very fine gravel,very fine gravel,very coarse sand,NA
2013-10-19,2013_1272,R5,NA,3,spring,TRUE,1.9304038608077216,3.3274066548133097,0.43180086360172726,0.5080010160020321,0.25400050800101603,very fine gravel,very fine gravel,very coarse sand,NA
2013-10-31,2013_1272,R5,NA,3,spring,TRUE,1.9304038608077216,3.3274066548133097,0.43180086360172726,0.5080010160020321,0.25400050800101603,very fine gravel,very fine gravel,very coarse sand,NA
2013-09-19,2013_1273,R5,NA,2,spring,TRUE,1.1176022352044706,2.921005842011684,0.40640081280162565,0.4572009144018288,0.35560071120142245,very fine gravel,very fine gravel,very coarse sand,NA
2013-09-19,2013_1273,R5,NA,2,spring,TRUE,1.1176022352044706,2.921005842011684,0.40640081280162565,0.4572009144018288,0.35560071120142245,very fine gravel,very fine gravel,very coarse sand,NA
2013-10-19,2013_1273,R5,NA,3,spring,TRUE,1.1176022352044706,2.921005842011684,0.40640081280162565,0.4572009144018288,0.35560071120142245,very fine gravel,very fine gravel,very coarse sand,NA
2013-10-31,2013_1273,R5,NA,3,spring,TRUE,1.1176022352044706,2.921005842011684,0.40640081280162565,0.4572009144018288,0.35560071120142245,very fine gravel,very fine gravel,very coarse sand,NA
2013-09-19,2013_1274,R5,NA,2,spring,TRUE,0.7112014224028449,2.4638049276098553,0.27940055880111764,0.33020066040132084,0.2286004572009144,very coarse sand,very coarse sand,very coarse sand,2.2
2013-09-19,2013_1274,R5,NA,2,spring,TRUE,0.7112014224028449,2.4638049276098553,0.27940055880111764,0.33020066040132084,0.2286004572009144,very coarse sand,very coarse sand,very coarse sand,2.2
2013-10-19,2013_1274,R5,NA,3,spring,TRUE,0.7112014224028449,2.4638049276098553,0.27940055880111764,0.33020066040132084,0.2286004572009144,very coarse sand,very coarse sand,very coarse sand,2.2
2013-10-31,2013_1274,R5,NA,4,spring,TRUE,0.7112014224028449,2.4638049276098553,0.27940055880111764,0.33020066040132084,0.2286004572009144,very coarse sand,very coarse sand,very coarse sand,2.2
2013-09-19,2013_1275,R5,NA,2,spring,TRUE,2.69240538481077,4.876809753619508,0.25400050800101603,0.30480060960121924,0.10160020320040641,very fine gravel,very fine gravel,very fine gravel,NA
2013-09-19,2013_1275,R5,NA,2,spring,TRUE,2.69240538481077,4.876809753619508,0.25400050800101603,0.30480060960121924,0.10160020320040641,very fine gravel,very fine gravel,very fine gravel,NA
2013-10-19,2013_1275,R5,NA,4,spring,TRUE,2.69240538481077,4.876809753619508,0.25400050800101603,0.30480060960121924,0.10160020320040641,very fine gravel,very fine gravel,very fine gravel,NA
2013-10-31,2013_1275,R5,NA,4,spring,TRUE,2.69240538481077,4.876809753619508,0.25400050800101603,0.30480060960121924,0.10160020320040641,very fine gravel,very fine gravel,very fine gravel,NA
2014-09-30,2014_1285,R1,FALSE,2,spring,TRUE,1.90500381000762,5.537211074422149,0.7112014224028449,0.7620015240030481,0.35560071120142245,very coarse sand,very coarse sand,very coarse sand,1.6196112842996844
2014-09-30,2014_1285,R1,FALSE,2,spring,TRUE,1.90500381000762,5.537211074422149,0.7112014224028449,0.7620015240030481,0.35560071120142245,very coarse sand,very coarse sand,very coarse sand,1.6196112842996844
2014-10-14,2014_1285,R1,FALSE,3,spring,TRUE,1.90500381000762,5.537211074422149,0.7112014224028449,0.7620015240030481,0.35560071120142245,very coarse sand,very coarse sand,very coarse sand,1.6196112842996844
2014-10-27,2014_1285,R1,FALSE,4,spring,TRUE,1.90500381000762,5.537211074422149,0.7112014224028449,0.7620015240030481,0.35560071120142245,very coarse sand,very coarse sand,very coarse sand,1.6196112842996844
2014-10-14,2014_1286,R1,FALSE,2,spring,TRUE,1.727203454406909,4.013208026416053,0.40640081280162565,0.4572009144018288,0.20320040640081283,very coarse sand,very coarse sand,very fine gravel,1.4847171490259492
2014-10-14,2014_1286,R1,FALSE,2,spring,TRUE,1.727203454406909,4.013208026416053,0.40640081280162565,0.4572009144018288,0.20320040640081283,very coarse sand,very coarse sand,very fine gravel,1.4847171490259492
2014-10-27,2014_1286,R1,FALSE,3,spring,TRUE,1.727203454406909,4.013208026416053,0.40640081280162565,0.4572009144018288,0.20320040640081283,very coarse sand,very coarse sand,very fine gravel,1.4847171490259492
